datetime,ERCOT.LOAD,ERCOT.PVGR.GEN,ERCOT.WIND.GEN,NET_LOAD,scenario
2025-11-14 20:00:00,55734.93292534722,1.3389357952276866,23023.572335611974,32710.021653940017,senario_A
2025-11-14 21:00:00,54763.70444444445,1.8687409437696139,25233.83792751736,29527.997775983316,senario_A
2025-11-14 22:00:00,53288.49851128472,1.8570455251137414,25661.796825086807,27624.844640672804,senario_A
2025-11-14 23:00:00,51248.91103081597,1.2813310416042805,25341.27908203125,25906.35061774312,senario_A
2025-11-15 00:00:00,49106.45813368056,0.8429482266306877,25023.635075954862,24081.980109499065,senario_A
2025-11-15 01:00:00,47039.154366319446,0.8249652734398842,24251.498467881946,22786.830933164063,senario_A
2025-11-15 02:00:00,45657.92514322917,0.955637079278628,23736.641371527778,21920.328134622116,senario_A
2025-11-15 03:00:00,44779.36155924479,1.076775320097804,23277.16056857639,21501.1242153483,senario_A
2025-11-15 04:00:00,43788.26779947917,0.9514462089538575,22436.945642361112,21350.370710909097,senario_A
2025-11-15 05:00:00,42985.170069444444,0.9696481930712858,21704.59402126736,21279.60639998401,senario_A
2025-11-15 06:00:00,43191.28785590278,0.9343635031084219,21091.61008246528,22098.743409934392,senario_A
2025-11-15 07:00:00,43967.74521918403,10.140366948246957,20123.205030381945,23834.399821853836,senario_A
2025-11-15 08:00:00,45142.451983506944,4412.72318368276,19612.323133680555,21117.405666143626,senario_A
2025-11-15 09:00:00,50036.50318793403,21570.59895345052,15967.506514756944,12498.397719726567,senario_A
2025-11-15 10:00:00,54153.974037543405,31573.369010416667,14553.963095703126,8026.641931423612,senario_A
2025-11-15 11:00:00,54605.00277886285,33082.01600911458,14172.36022922092,7350.62654052735,senario_A
2025-11-15 12:00:00,54820.57480360243,32399.37876383464,14309.56962890625,8111.62641086154,senario_A
2025-11-15 13:00:00,56693.00308268229,33047.54987874349,14162.02793592665,9483.42526801215,senario_A
2025-11-15 14:00:00,58909.76257378472,33917.28176106771,13943.440340711806,11049.040472005205,senario_A
2025-11-15 15:00:00,60127.68329427084,34970.38816080729,13261.086292317708,11896.208841145843,senario_A
2025-11-15 16:00:00,60822.00016059028,33106.980921223956,12090.89865234375,15624.120587022573,senario_A
2025-11-15 17:00:00,59869.91790364583,17364.059364420573,10958.910769314236,31546.94776991102,senario_A
2025-11-15 18:00:00,58173.91213975695,1465.2410709843289,11403.969752604167,45304.701316168444,senario_A
2025-11-15 19:00:00,56940.84478298611,0.6529841976861159,14163.880462239584,42776.31133654884,senario_A
2025-11-15 20:00:00,55188.25342013889,0.7707461020350456,17179.41558485243,38008.06708918443,senario_A
2025-11-15 21:00:00,53668.90654079861,0.8102577063441276,18422.018372395836,35246.07791069643,senario_A
2025-11-15 22:00:00,52195.020234375,0.8148339899877708,18686.4148828125,33507.79051757252,senario_A
2025-11-15 23:00:00,50454.688871527775,0.8252376201252143,18347.456881510418,32106.40675239723,senario_A
2025-11-16 00:00:00,48660.11016493056,0.8057247344156107,17751.871946614585,30907.432493581553,senario_A
2025-11-16 01:00:00,47064.30789496528,0.8437543828288714,15938.019712456597,31125.444428125855,senario_A
2025-11-16 02:00:00,45183.76128038194,0.8694038376708826,14508.576910807293,30674.31496573698,senario_A
2025-11-16 03:00:00,44021.033828125,0.9608747730652492,13815.4350390625,30204.637914289433,senario_A
2025-11-16 04:00:00,43331.82307291667,0.946110987563928,12596.043049045138,30734.833912883965,senario_A
2025-11-16 05:00:00,42828.01801649306,0.9121067502101261,10313.545971137151,32513.559938605693,senario_A
2025-11-16 06:00:00,42569.718667534726,0.7183189876874287,8707.421963975694,33861.578384571345,senario_A
2025-11-16 07:00:00,43068.03987304687,6.47876999249061,7867.869516059028,35193.69158699535,senario_A
